date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:26:36	77605/77605	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Aug%202024%2013:26:36%20GMT	https://www.healthcaredms.com/blog/top-gynaecologist-in-lucknow-uttar-pradesh	D:/clones/h1/www.healthcaredms.com/blog/top-gynaecologist-in-lucknow-uttar-pradesh.html	(from https://www.healthcaredms.com/blog)
13:26:39	298118/298118	---MCZ	200	added ('OK')	image/png	date:Tue,%2016%20Jul%202024%2009:50:59%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/top-gynaecologist-in-lucknow-uttar-pradesh.png?v=165020240950597236141	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/top-gynaecologist-in-lucknow-uttar-pradeshd311.png	(from https://www.healthcaredms.com/blog)
13:26:41	78461/78461	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Aug%202024%2013:26:41%20GMT	https://www.healthcaredms.com/blog/top-cardiologist-in-navi-mumbai-maharashtra	D:/clones/h1/www.healthcaredms.com/blog/top-cardiologist-in-navi-mumbai-maharashtra.html	(from https://www.healthcaredms.com/blog)
13:26:43	271314/271314	---MCZ	200	added ('OK')	image/png	date:Fri,%2005%20Apr%202024%2010:59:23%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/top-cardiologist-in-navi-mumbai-maharashtra.png?v=083020240730209724988	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/top-cardiologist-in-navi-mumbai-maharashtra200c.png	(from https://www.healthcaredms.com/blog)
13:26:46	81062/81062	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Aug%202024%2013:26:45%20GMT	https://www.healthcaredms.com/blog/google-ads-optimization-tips-for-cosmetic-services	D:/clones/h1/www.healthcaredms.com/blog/google-ads-optimization-tips-for-cosmetic-services.html	(from https://www.healthcaredms.com/blog)
13:26:48	630187/630187	---MCZ	200	added ('OK')	image/png	date:Fri,%2028%20Jul%202023%2012:37:24%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/how-to-optimize-google-ads-for-your-cosmetic-services-for-more-qualified-leads.png?v=280620230106028327826	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/how-to-optimize-google-ads-for-your-cosmetic-services-for-more-qualified-leadsda40.png	(from https://www.healthcaredms.com/blog)
13:26:50	83717/83717	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Aug%202024%2013:26:50%20GMT	https://www.healthcaredms.com/blog/expert-advice-to-train-your-team-in-exceptional-patient-experiences	D:/clones/h1/www.healthcaredms.com/blog/expert-advice-to-train-your-team-in-exceptional-patient-experiences.html	(from https://www.healthcaredms.com/blog)
13:26:53	669041/669041	---MCZ	200	added ('OK')	image/png	date:Thu,%2018%20May%202023%2006:36:06%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/how-to-train-your-team-to-provide-a-smooth-patient-experience.png?v=184420230644161480667	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/how-to-train-your-team-to-provide-a-smooth-patient-experience39fd.png	(from https://www.healthcaredms.com/blog)
13:26:55	91201/91201	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Aug%202024%2013:26:55%20GMT	https://www.healthcaredms.com/blog/healthcare-website-design-mistakes-to-avoid	D:/clones/h1/www.healthcaredms.com/blog/healthcare-website-design-mistakes-to-avoid.html	(from https://www.healthcaredms.com/blog)
13:26:57	169723/169723	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2019%20Apr%202023%2013:09:31%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/healthcare-website-design-mistakes.jpg?v=194820230148186238377	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/healthcare-website-design-mistakesc100.jpg	(from https://www.healthcaredms.com/blog)
13:27:00	97896/97896	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Aug%202024%2013:27:00%20GMT	https://www.healthcaredms.com/blog/digital-marketing-doctors-india	D:/clones/h1/www.healthcaredms.com/blog/digital-marketing-doctors-india.html	(from https://www.healthcaredms.com/blog)
13:27:02	788392/788392	---M--	200	added ('OK')	image/jpeg	etag:%221d88088ac2178a8%22	https://www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/Digital-marketing-for-doctors-in-india.jpg?v=152220220722310377102	D:/clones/h1/www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/Digital-marketing-for-doctors-in-india35ce.jpg	(from https://www.healthcaredms.com/blog)
13:27:04	89816/89816	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Aug%202024%2013:27:03%20GMT	https://www.healthcaredms.com/blog/why-your-healthcare-business-needs-a-website	D:/clones/h1/www.healthcaredms.com/blog/why-your-healthcare-business-needs-a-website.html	(from https://www.healthcaredms.com/blog)
13:27:06	540458/540458	---M--	200	added ('OK')	image/png	etag:%221d94cd5adb9e3aa%22	https://www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/Importance-of-website-for-healthcare.png?v=202420230924449635032	D:/clones/h1/www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/Importance-of-website-for-healthcare41bf.png	(from https://www.healthcaredms.com/blog)
13:27:07	780718/780718	---M--	200	added ('OK')	image/png	etag:%221d8435f4f5533ae%22	https://www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/Hospital-Marketing-Strategies.png?v=201820230618145684697	D:/clones/h1/www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/Hospital-Marketing-Strategies0f7a.png	(from https://www.healthcaredms.com/blog)
13:27:08	97692/97692	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Aug%202024%2013:27:08%20GMT	https://www.healthcaredms.com/blog/seo-for-hospitals	D:/clones/h1/www.healthcaredms.com/blog/seo-for-hospitals.html	(from https://www.healthcaredms.com/blog)
13:27:10	766443/766443	---M--	200	added ('OK')	image/jpeg	etag:%221d8c2a98d11f5eb%22	https://www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/SEO-for-hospital.jpg?v=070420221104083655312	D:/clones/h1/www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/SEO-for-hospital0b76.jpg	(from https://www.healthcaredms.com/blog)
13:27:12	91802/91802	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Aug%202024%2013:27:11%20GMT	https://www.healthcaredms.com/blog/importance-benefits-of-hospital-marketing	D:/clones/h1/www.healthcaredms.com/blog/importance-benefits-of-hospital-marketing.html	(from https://www.healthcaredms.com/blog)
13:27:13	356621/356621	---M--	200	added ('OK')	image/jpeg	etag:%221d88f8b7564be0d%22	https://www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/Importance-of-hospital-marketing.jpg?v=045020220950143243834	D:/clones/h1/www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/Importance-of-hospital-marketing0bac.jpg	(from https://www.healthcaredms.com/blog)
13:27:15	88909/88909	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Aug%202024%2013:27:15%20GMT	https://www.healthcaredms.com/blog/understanding-patient-satisfaction	D:/clones/h1/www.healthcaredms.com/blog/understanding-patient-satisfaction.html	(from https://www.healthcaredms.com/blog)
13:27:17	779832/779832	---M--	200	added ('OK')	image/jpeg	etag:%221d8861ed5175fb8%22	https://www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/Patient-satisfaction.jpg?v=225920220959592164168	D:/clones/h1/www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/Patient-satisfactionddde.jpg	(from https://www.healthcaredms.com/blog)
13:27:18	89251/89251	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Aug%202024%2013:27:18%20GMT	https://www.healthcaredms.com/blog/how-to-attract-patients-to-your-clinic-in-2022	D:/clones/h1/www.healthcaredms.com/blog/how-to-attract-patients-to-your-clinic-in-2022.html	(from https://www.healthcaredms.com/blog)
13:27:20	292775/292775	---M--	200	added ('OK')	image/png	etag:%221d8589d608375a7%22	https://www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/How-to-attract-patients-to-your-clinic.png?v=251320230913125336998	D:/clones/h1/www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/How-to-attract-patients-to-your-clinice009.png	(from https://www.healthcaredms.com/blog)
13:27:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Aug%202024%2013:27:20%20GMT	https://www.healthcaredms.com/blog/page/1	D:/clones/h1/www.healthcaredms.com/blog/page/1.e5.delayed	(from https://www.healthcaredms.com/blog)
13:27:22	31403/31403	---M--	200	added ('OK')	image/png	etag:%221d8fb31ecaaea2b%22	https://www.healthcaredms.com/sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/eye-checkup-blog-sticky-thumb.png	D:/clones/h1/www.healthcaredms.com/sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/eye-checkup-blog-sticky-thumb.png	(from https://www.healthcaredms.com/blog)
13:27:23	6327/6327	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:31:54%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/case-study1-logo.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/case-study1-logo.png	(from https://www.healthcaredms.com/case-studies)
13:27:54	4864/4864	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:31:54%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/case-study2-logo.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/case-study2-logo.png	(from https://www.healthcaredms.com/case-studies)
13:27:55	2592/2592	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:31:54%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/case-study3-logo.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/case-study3-logo.png	(from https://www.healthcaredms.com/case-studies)
13:27:56	41476/41476	---M--	200	added ('OK')	image/webp	etag:%221d816849f35c184%22	https://www.healthcaredms.com/themes/healthcare-dms/images/contact-banner.webp	D:/clones/h1/www.healthcaredms.com/themes/healthcare-dms/images/contact-banner.webp	(from https://www.healthcaredms.com/contact-us)
13:27:58	77068/77068	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:32:28%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/thank-you-banner.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/thank-you-banner.jpg	(from https://www.healthcaredms.com/contact-us)
13:28:01	484138/484138	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:32:14%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/netralayam-thumb.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/netralayam-thumb.png	(from https://www.healthcaredms.com/netralayam-achieves-optimum-patient-acquisition-with-healthcaredms)
13:28:02	22173/22173	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:32:16%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/online-reputation-management-case-study.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/online-reputation-management-case-study.jpg	(from https://www.healthcaredms.com/netralayam-achieves-optimum-patient-acquisition-with-healthcaredms)
13:28:03	15642/15642	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:31:53%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/calls-gmp-profile-graph.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/calls-gmp-profile-graph.jpg	(from https://www.healthcaredms.com/netralayam-achieves-optimum-patient-acquisition-with-healthcaredms)
13:28:04	16413/16413	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:31:59%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/direction-requests-made-by-patients-graph.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/direction-requests-made-by-patients-graph.jpg	(from https://www.healthcaredms.com/netralayam-achieves-optimum-patient-acquisition-with-healthcaredms)
13:28:06	20350/20350	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:32:14%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/netralayam-dashboard-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/netralayam-dashboard-thumb.jpg	(from https://www.healthcaredms.com/netralayam-achieves-optimum-patient-acquisition-with-healthcaredms)
13:28:08	130216/130216	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:32:02%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/final-thought-thumb.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/final-thought-thumb.png	(from https://www.healthcaredms.com/netralayam-achieves-optimum-patient-acquisition-with-healthcaredms)
13:28:09	35569/35569	---MCZ	200	added ('OK')	image/png	date:Wed,%2005%20Apr%202023%2013:02:29%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/corporate-vision-logo.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/corporate-vision-logo.png	(from https://www.healthcaredms.com/healthcare-digital-marketing-agency-in-hyderabad)
13:28:10	46065/46065	---MCZ	200	added ('OK')	image/png	date:Wed,%2005%20Apr%202023%2013:02:27%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/hyderabad-marketing-agency-thumb.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/hyderabad-marketing-agency-thumb.png	(from https://www.healthcaredms.com/healthcare-digital-marketing-agency-in-hyderabad)
13:28:11	4064/4064	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:32:02%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/flying-doctors-logo.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/flying-doctors-logo.png	(from https://www.healthcaredms.com/healthcare-digital-marketing-agency-in-hyderabad)
13:28:12	4352/4352	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:31:50%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/amish-hospital-logo.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/amish-hospital-logo.png	(from https://www.healthcaredms.com/healthcare-digital-marketing-agency-in-hyderabad)
13:28:13	3921/3921	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:32:13%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/nanditapalshetkar-logo.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/nanditapalshetkar-logo.png	(from https://www.healthcaredms.com/healthcare-digital-marketing-agency-in-hyderabad)
13:28:14	6073/6073	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:32:21%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/phe-logo.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/phe-logo.png	(from https://www.healthcaredms.com/healthcare-digital-marketing-agency-in-hyderabad)
13:28:15	2144/2144	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:32:03%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/gpclinique-logo.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/gpclinique-logo.png	(from https://www.healthcaredms.com/healthcare-digital-marketing-agency-in-hyderabad)
13:28:16	6557/6557	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:32:13%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/madhavi-netralaya-logo.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/madhavi-netralaya-logo.png	(from https://www.healthcaredms.com/healthcare-digital-marketing-agency-in-hyderabad)
13:28:18	24504/24504	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2005%20Apr%202023%2013:48:34%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/case-study-hyderabad.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/case-study-hyderabad.jpg	(from https://www.healthcaredms.com/healthcare-digital-marketing-agency-in-hyderabad)
13:28:18	2724/2724	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2005%20Apr%202023%2013:51:12%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/godaddy.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/godaddy.jpg	(from https://www.healthcaredms.com/healthcare-digital-marketing-agency-in-hyderabad)
13:28:19	2670/2670	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2005%20Apr%202023%2013:51:58%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/disrupt-logo.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/disrupt-logo.jpg	(from https://www.healthcaredms.com/healthcare-digital-marketing-agency-in-hyderabad)
13:28:20	3139/3139	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2005%20Apr%202023%2013:52:40%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/a-z-media.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/a-z-media.jpg	(from https://www.healthcaredms.com/healthcare-digital-marketing-agency-in-hyderabad)
13:28:21	27568/27568	---MCZ	200	added ('OK')	image/jpeg	date:Wed,%2005%20Apr%202023%2013:02:28%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/award-certificate.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/award-certificate.jpg	(from https://www.healthcaredms.com/healthcare-digital-marketing-agency-in-hyderabad)
13:28:23	6717/6717	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2013%20Apr%202023%2010:04:59%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/video-poster.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/video-poster.jpg	(from https://www.healthcaredms.com/healthcare-digital-marketing-agency-in-hyderabad)
13:28:25	780718/780718	---M--	200	added ('OK')	image/png	etag:%221d8435f4f5533ae%22	https://www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/Hospital-Marketing-Strategies.png	D:/clones/h1/www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/Hospital-Marketing-Strategies.png	(from https://www.healthcaredms.com/blog/hospital-marketing-ideas-in-india)
13:28:25	81740/81740	---M--	200	added ('OK')	image/png	etag:%221d8e845660ce9cc%22	https://www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/Healthcare-marketing.png	D:/clones/h1/www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/Healthcare-marketing.png	(from https://www.healthcaredms.com/blog/hospital-marketing-ideas-in-india)
13:28:27	249657/249657	---M--	200	added ('OK')	image/jpeg	etag:%221d8c2aadb7fddb9%22	https://www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/8d7cd9a9-3a0f-40bf-ace1-4035cde236ce_Review-Examples.jpg	D:/clones/h1/www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/8d7cd9a9-3a0f-40bf-ace1-4035cde236ce_Review-Examples.jpg	(from https://www.healthcaredms.com/blog/hospital-marketing-ideas-in-india)
13:28:28	183983/183983	---M--	200	added ('OK')	image/jpeg	etag:%221d8c6a35416dcaf%22	https://www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/Award-Linkedin.jpg	D:/clones/h1/www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/Award-Linkedin.jpg	(from https://www.healthcaredms.com/blog/hospital-marketing-ideas-in-india)
13:28:28	50203/50203	---M--	200	added ('OK')	image/png	etag:%221d93ba676eddc9b%22	https://www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/7bfc0a8b-7e20-4cf7-8a8e-150fa9240f62_analytics.PNG	D:/clones/h1/www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/7bfc0a8b-7e20-4cf7-8a8e-150fa9240f62_analytics.png	(from https://www.healthcaredms.com/blog/hospital-marketing-ideas-in-india)
13:28:30	66723/66723	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Aug%202024%2013:28:29%20GMT	https://www.healthcaredms.com/blog/tag/hospital-marketing-ideas-tips	D:/clones/h1/www.healthcaredms.com/blog/tag/hospital-marketing-ideas-tips.html	(from https://www.healthcaredms.com/blog/hospital-marketing-ideas-in-india)
13:28:32	68066/68066	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Aug%202024%2013:28:31%20GMT	https://www.healthcaredms.com/blog/tag/hospital-digital-marketing	D:/clones/h1/www.healthcaredms.com/blog/tag/hospital-digital-marketing.html	(from https://www.healthcaredms.com/blog/hospital-marketing-ideas-in-india)
13:28:38	69687/69687	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Aug%202024%2013:28:38%20GMT	https://www.healthcaredms.com/blog/tag/marketing-for-hospital-services	D:/clones/h1/www.healthcaredms.com/blog/tag/marketing-for-hospital-services.html	(from https://www.healthcaredms.com/blog/hospital-marketing-ideas-in-india)
13:28:40	68223/68223	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Aug%202024%2013:28:40%20GMT	https://www.healthcaredms.com/blog/tag/hospital-marketing-strategies	D:/clones/h1/www.healthcaredms.com/blog/tag/hospital-marketing-strategies.html	(from https://www.healthcaredms.com/blog/hospital-marketing-ideas-in-india)
13:28:42	69598/69598	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Aug%202024%2013:28:42%20GMT	https://www.healthcaredms.com/blog/author/ajay-prasad	D:/clones/h1/www.healthcaredms.com/blog/author/ajay-prasad.html	(from https://www.healthcaredms.com/blog/hospital-marketing-ideas-in-india)
13:28:43	135344/135344	---M--	200	added ('OK')	image/jpeg	etag:%221d82c8b8621c030%22	https://www.healthcaredms.com/Upload/ProfilePicture/Ajay-Prasad-founder-of-Healthcare-DMS.jpg?v=224220231142337534414	D:/clones/h1/www.healthcaredms.com/Upload/ProfilePicture/Ajay-Prasad-founder-of-Healthcare-DMS55a3.jpg	(from https://www.healthcaredms.com/blog/hospital-marketing-ideas-in-india)
13:28:45	61951/61951	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2001%20Aug%202024%2013:28:44%20GMT	https://www.healthcaredms.com/blog/page/images/blog-banner.webp	D:/clones/h1/www.healthcaredms.com/blog/page/images/blog-banner.10b.delayed	(from https://www.healthcaredms.com/blog/page/2)
13:28:47	83600/83600	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Aug%202024%2013:28:47%20GMT	https://www.healthcaredms.com/blog/actionable-social-media-marketing-strategies	D:/clones/h1/www.healthcaredms.com/blog/actionable-social-media-marketing-strategies.html	(from https://www.healthcaredms.com/blog/page/2)
13:28:48	0/-1	---M--	301	error ('')			https://www.healthcaredms.com/blog/page/1	D:/clones/h1/www.healthcaredms.com/blog/page/1.10e.delayed	(from https://www.healthcaredms.com/blog/page/2)
13:28:48	0/-1	---M--	301	error ('')			https://www.healthcaredms.com/blog/page/1	D:/clones/h1/www.healthcaredms.com/blog/page/1.10f.delayed	(from https://www.healthcaredms.com/blog/page/2)
13:28:49	834113/834113	---M--	200	added ('OK')	image/png	etag:%221d82c9c9be17bc1%22	https://www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/6-Social-Media-Strategies-for-Healthcare-Practices.png?v=282820221128078587089	D:/clones/h1/www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/6-Social-Media-Strategies-for-Healthcare-Practices6c5a.png	(from https://www.healthcaredms.com/blog/page/2)
13:28:51	298118/298118	---MCZ	200	added ('OK')	image/png	date:Tue,%2016%20Jul%202024%2009:50:59%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/top-gynaecologist-in-lucknow-uttar-pradesh.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/top-gynaecologist-in-lucknow-uttar-pradesh.png	(from https://www.healthcaredms.com/blog/top-gynaecologist-in-lucknow-uttar-pradesh)
13:28:52	56115/56115	---M--	200	added ('OK')	image/jpeg	etag:%221dad76032346733%22	https://www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/dr-chandrawati-v1.jpg	D:/clones/h1/www.healthcaredms.com/Sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/dr-chandrawati-v1.jpg	(from https://www.healthcaredms.com/blog/top-gynaecologist-in-lucknow-uttar-pradesh)
